stageId,waveId,waveType,startSecond,endSecond,themeTag,pressureTag,spawnPattern,arenaHint,enemyGroupId,spawnIntervalSec,maxAliveNormal,maxAliveElite,eliteRef,bossRef,clearRewardTrigger,relatedWT,notes
DC_EARLY_01,W02,wave,18,36,celestial_snake,stable,edge_ring,四周环绕入场,dc_early_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W03,wave,36,54,celestial_snake,mix,cross_stream,交错穿流入场,dc_early_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W04,wave,54,72,celestial_snake,pre_elite_1,front_pressure,正面持续压入,dc_early_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W05,elite,72,92,celestial_snake,elite_gate_1,front_pressure,第一精英正面压入,dc_early_01_w04_pre_elite,2.35,14,1,elite_dc_early_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
DC_EARLY_01,W06,wave,92,110,celestial_snake,after_elite_1,side_compress,左右同步压缩,dc_early_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W07,wave,110,128,celestial_snake,cross,cross_stream,交错穿流入场,dc_early_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W08,wave,128,146,celestial_snake,range_mix,backline_mix,后场远程混入,dc_early_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W09,wave,146,164,celestial_snake,pre_elite_2,front_pressure,正面持续压入,dc_early_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W10,elite,164,184,celestial_snake,elite_gate_2,side_compress,第二精英侧向压缩,dc_early_01_w09_pre_elite2,2.1,16,1,elite_dc_early_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
DC_EARLY_01,W11,wave,184,202,celestial_snake,rebuild,edge_ring,四周环绕入场,dc_early_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W12,wave,202,220,celestial_snake,special,cross_stream,交错穿流入场,dc_early_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W13,wave,220,238,celestial_snake,dense,side_compress,左右同步压缩,dc_early_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W14,wave,238,256,celestial_snake,pre_elite_3,front_pressure,正面持续压入,dc_early_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W15,elite,256,276,celestial_snake,elite_gate_3,cross_stream,第三精英交错压境,dc_early_01_w14_pre_elite3,1.85,18,1,elite_dc_early_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
DC_EARLY_01,W16,wave,276,294,celestial_snake,overdrive,cross_stream,交错穿流入场,dc_early_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W17,wave,294,312,celestial_snake,surge,side_compress,左右同步压缩,dc_early_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W18,wave,312,330,celestial_snake,pin,front_pressure,正面持续压入,dc_early_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W19,wave,330,348,celestial_snake,pre_boss,boss_guard,首领前守门压顶,dc_early_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
DC_EARLY_01,W20,boss,348,420,celestial_snake,boss_showdown,boss_intro_center_showdown,先过场后首领入场,dc_early_01_boss_support,3.2,10,1,,boss_dc_early_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
DC_MID_01,W01,wave,0,18,celestial_snake,opening,edge_ring,四周环绕入场,dc_mid_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W02,wave,18,36,celestial_snake,stable,edge_ring,四周环绕入场,dc_mid_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W03,wave,36,54,celestial_snake,mix,cross_stream,交错穿流入场,dc_mid_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W04,wave,54,72,celestial_snake,pre_elite_1,front_pressure,正面持续压入,dc_mid_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W05,elite,72,92,celestial_snake,elite_gate_1,front_pressure,第一精英正面压入,dc_mid_01_w04_pre_elite,2.35,14,1,elite_dc_mid_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
DC_MID_01,W06,wave,92,110,celestial_snake,after_elite_1,side_compress,左右同步压缩,dc_mid_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W07,wave,110,128,celestial_snake,cross,cross_stream,交错穿流入场,dc_mid_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W08,wave,128,146,celestial_snake,range_mix,backline_mix,后场远程混入,dc_mid_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W09,wave,146,164,celestial_snake,pre_elite_2,front_pressure,正面持续压入,dc_mid_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W10,elite,164,184,celestial_snake,elite_gate_2,side_compress,第二精英侧向压缩,dc_mid_01_w09_pre_elite2,2.1,16,1,elite_dc_mid_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
DC_MID_01,W11,wave,184,202,celestial_snake,rebuild,edge_ring,四周环绕入场,dc_mid_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W12,wave,202,220,celestial_snake,special,cross_stream,交错穿流入场,dc_mid_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W13,wave,220,238,celestial_snake,dense,side_compress,左右同步压缩,dc_mid_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W14,wave,238,256,celestial_snake,pre_elite_3,front_pressure,正面持续压入,dc_mid_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W15,elite,256,276,celestial_snake,elite_gate_3,cross_stream,第三精英交错压境,dc_mid_01_w14_pre_elite3,1.85,18,1,elite_dc_mid_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
DC_MID_01,W16,wave,276,294,celestial_snake,overdrive,cross_stream,交错穿流入场,dc_mid_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W17,wave,294,312,celestial_snake,surge,side_compress,左右同步压缩,dc_mid_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W18,wave,312,330,celestial_snake,pin,front_pressure,正面持续压入,dc_mid_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W19,wave,330,348,celestial_snake,pre_boss,boss_guard,首领前守门压顶,dc_mid_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
DC_MID_01,W20,boss,348,420,celestial_snake,boss_showdown,boss_intro_center_showdown,先过场后首领入场,dc_mid_01_boss_support,3.2,10,1,,boss_dc_mid_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
DC_LATE_01,W01,wave,0,18,celestial_snake,opening,edge_ring,四周环绕入场,dc_late_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W02,wave,18,36,celestial_snake,stable,edge_ring,四周环绕入场,dc_late_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W03,wave,36,54,celestial_snake,mix,cross_stream,交错穿流入场,dc_late_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W04,wave,54,72,celestial_snake,pre_elite_1,front_pressure,正面持续压入,dc_late_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W05,elite,72,92,celestial_snake,elite_gate_1,front_pressure,第一精英正面压入,dc_late_01_w04_pre_elite,2.35,14,1,elite_dc_late_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
DC_LATE_01,W06,wave,92,110,celestial_snake,after_elite_1,side_compress,左右同步压缩,dc_late_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W07,wave,110,128,celestial_snake,cross,cross_stream,交错穿流入场,dc_late_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W08,wave,128,146,celestial_snake,range_mix,backline_mix,后场远程混入,dc_late_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W09,wave,146,164,celestial_snake,pre_elite_2,front_pressure,正面持续压入,dc_late_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W10,elite,164,184,celestial_snake,elite_gate_2,side_compress,第二精英侧向压缩,dc_late_01_w09_pre_elite2,2.1,16,1,elite_dc_late_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
DC_LATE_01,W11,wave,184,202,celestial_snake,rebuild,edge_ring,四周环绕入场,dc_late_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W12,wave,202,220,celestial_snake,special,cross_stream,交错穿流入场,dc_late_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W13,wave,220,238,celestial_snake,dense,side_compress,左右同步压缩,dc_late_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W14,wave,238,256,celestial_snake,pre_elite_3,front_pressure,正面持续压入,dc_late_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W15,elite,256,276,celestial_snake,elite_gate_3,cross_stream,第三精英交错压境,dc_late_01_w14_pre_elite3,1.85,18,1,elite_dc_late_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
DC_LATE_01,W16,wave,276,294,celestial_snake,overdrive,cross_stream,交错穿流入场,dc_late_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W17,wave,294,312,celestial_snake,surge,side_compress,左右同步压缩,dc_late_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W18,wave,312,330,celestial_snake,pin,front_pressure,正面持续压入,dc_late_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W19,wave,330,348,celestial_snake,pre_boss,boss_guard,首领前守门压顶,dc_late_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
DC_LATE_01,W20,boss,348,420,celestial_snake,boss_showdown,boss_intro_center_showdown,先过场后首领入场,dc_late_01_boss_support,3.2,10,1,,boss_dc_late_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
DJ_EARLY_01,W01,wave,0,18,tribulation_corpse,opening,edge_ring,四周环绕入场,dj_early_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W02,wave,18,36,tribulation_corpse,stable,edge_ring,四周环绕入场,dj_early_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W03,wave,36,54,tribulation_corpse,mix,cross_stream,交错穿流入场,dj_early_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W04,wave,54,72,tribulation_corpse,pre_elite_1,front_pressure,正面持续压入,dj_early_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W05,elite,72,92,tribulation_corpse,elite_gate_1,front_pressure,第一精英正面压入,dj_early_01_w04_pre_elite,2.35,14,1,elite_dj_early_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
DJ_EARLY_01,W06,wave,92,110,tribulation_corpse,after_elite_1,side_compress,左右同步压缩,dj_early_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W07,wave,110,128,tribulation_corpse,cross,cross_stream,交错穿流入场,dj_early_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W08,wave,128,146,tribulation_corpse,range_mix,backline_mix,后场远程混入,dj_early_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W09,wave,146,164,tribulation_corpse,pre_elite_2,front_pressure,正面持续压入,dj_early_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W10,elite,164,184,tribulation_corpse,elite_gate_2,side_compress,第二精英侧向压缩,dj_early_01_w09_pre_elite2,2.1,16,1,elite_dj_early_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
DJ_EARLY_01,W11,wave,184,202,tribulation_corpse,rebuild,edge_ring,四周环绕入场,dj_early_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W12,wave,202,220,tribulation_corpse,special,cross_stream,交错穿流入场,dj_early_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W13,wave,220,238,tribulation_corpse,dense,side_compress,左右同步压缩,dj_early_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W14,wave,238,256,tribulation_corpse,pre_elite_3,front_pressure,正面持续压入,dj_early_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W15,elite,256,276,tribulation_corpse,elite_gate_3,cross_stream,第三精英交错压境,dj_early_01_w14_pre_elite3,1.85,18,1,elite_dj_early_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
DJ_EARLY_01,W16,wave,276,294,tribulation_corpse,overdrive,cross_stream,交错穿流入场,dj_early_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W17,wave,294,312,tribulation_corpse,surge,side_compress,左右同步压缩,dj_early_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W18,wave,312,330,tribulation_corpse,pin,front_pressure,正面持续压入,dj_early_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W19,wave,330,348,tribulation_corpse,pre_boss,boss_guard,首领前守门压顶,dj_early_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
DJ_EARLY_01,W20,boss,348,420,tribulation_corpse,boss_showdown,boss_intro_center_showdown,先过场后首领入场,dj_early_01_boss_support,3.2,10,1,,boss_dj_early_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
DJ_MID_01,W01,wave,0,18,tribulation_corpse,opening,edge_ring,四周环绕入场,dj_mid_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W02,wave,18,36,tribulation_corpse,stable,edge_ring,四周环绕入场,dj_mid_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W03,wave,36,54,tribulation_corpse,mix,cross_stream,交错穿流入场,dj_mid_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W04,wave,54,72,tribulation_corpse,pre_elite_1,front_pressure,正面持续压入,dj_mid_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W05,elite,72,92,tribulation_corpse,elite_gate_1,front_pressure,第一精英正面压入,dj_mid_01_w04_pre_elite,2.35,14,1,elite_dj_mid_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
DJ_MID_01,W06,wave,92,110,tribulation_corpse,after_elite_1,side_compress,左右同步压缩,dj_mid_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W07,wave,110,128,tribulation_corpse,cross,cross_stream,交错穿流入场,dj_mid_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W08,wave,128,146,tribulation_corpse,range_mix,backline_mix,后场远程混入,dj_mid_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W09,wave,146,164,tribulation_corpse,pre_elite_2,front_pressure,正面持续压入,dj_mid_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W10,elite,164,184,tribulation_corpse,elite_gate_2,side_compress,第二精英侧向压缩,dj_mid_01_w09_pre_elite2,2.1,16,1,elite_dj_mid_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
DJ_MID_01,W11,wave,184,202,tribulation_corpse,rebuild,edge_ring,四周环绕入场,dj_mid_01_w11_rebuild,2.05,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第11波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W12,wave,202,220,tribulation_corpse,special,cross_stream,交错穿流入场,dj_mid_01_w12_special,2.0,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第12波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W13,wave,220,238,tribulation_corpse,dense,side_compress,左右同步压缩,dj_mid_01_w13_dense,1.95,23,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第13波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W14,wave,238,256,tribulation_corpse,pre_elite_3,front_pressure,正面持续压入,dj_mid_01_w14_pre_elite3,1.9,22,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第14波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W15,elite,256,276,tribulation_corpse,elite_gate_3,cross_stream,第三精英交错压境,dj_mid_01_w14_pre_elite3,1.85,18,1,elite_dj_mid_01_03,,elite_3,WT-LR-02|WT-LR-07|WT-LR-08,第15波精英节点，清场后继续局内升级与三选一。
DJ_MID_01,W16,wave,276,294,tribulation_corpse,overdrive,cross_stream,交错穿流入场,dj_mid_01_w16_overdrive,1.8,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第16波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W17,wave,294,312,tribulation_corpse,surge,side_compress,左右同步压缩,dj_mid_01_w17_surge,1.75,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第17波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W18,wave,312,330,tribulation_corpse,pin,front_pressure,正面持续压入,dj_mid_01_w18_pin,1.7,27,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第18波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W19,wave,330,348,tribulation_corpse,pre_boss,boss_guard,首领前守门压顶,dj_mid_01_w19_pre_boss,1.65,26,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第19波常规敌潮，承担局内升级与资源产出。
DJ_MID_01,W20,boss,348,420,tribulation_corpse,boss_showdown,boss_intro_center_showdown,先过场后首领入场,dj_mid_01_boss_support,3.2,10,1,,boss_dj_mid_01,boss_clear,WT-LR-02|WT-LR-09|WT-LR-10|WT-LR-11,第20波首领终局；首领为主目标，伴生敌潮只提供收束压力。
DJ_LATE_01,W01,wave,0,18,tribulation_corpse,opening,edge_ring,四周环绕入场,dj_late_01_w01_open,2.55,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第1波常规敌潮，承担局内升级与资源产出。
DJ_LATE_01,W02,wave,18,36,tribulation_corpse,stable,edge_ring,四周环绕入场,dj_late_01_w02_stable,2.5,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第2波常规敌潮，承担局内升级与资源产出。
DJ_LATE_01,W03,wave,36,54,tribulation_corpse,mix,cross_stream,交错穿流入场,dj_late_01_w03_mix,2.45,15,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第3波常规敌潮，承担局内升级与资源产出。
DJ_LATE_01,W04,wave,54,72,tribulation_corpse,pre_elite_1,front_pressure,正面持续压入,dj_late_01_w04_pre_elite,2.4,14,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第4波常规敌潮，承担局内升级与资源产出。
DJ_LATE_01,W05,elite,72,92,tribulation_corpse,elite_gate_1,front_pressure,第一精英正面压入,dj_late_01_w04_pre_elite,2.35,14,1,elite_dj_late_01_01,,elite_1,WT-LR-02|WT-LR-07|WT-LR-08,第5波精英节点，清场后继续局内升级与三选一。
DJ_LATE_01,W06,wave,92,110,tribulation_corpse,after_elite_1,side_compress,左右同步压缩,dj_late_01_w06_after_elite,2.3,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第6波常规敌潮，承担局内升级与资源产出。
DJ_LATE_01,W07,wave,110,128,tribulation_corpse,cross,cross_stream,交错穿流入场,dj_late_01_w07_cross,2.25,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第7波常规敌潮，承担局内升级与资源产出。
DJ_LATE_01,W08,wave,128,146,tribulation_corpse,range_mix,backline_mix,后场远程混入,dj_late_01_w08_range,2.2,19,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第8波常规敌潮，承担局内升级与资源产出。
DJ_LATE_01,W09,wave,146,164,tribulation_corpse,pre_elite_2,front_pressure,正面持续压入,dj_late_01_w09_pre_elite2,2.15,18,0,,,normal_clear,WT-LR-02|WT-LR-03|WT-LR-04,第9波常规敌潮，承担局内升级与资源产出。
DJ_LATE_01,W10,elite,164,184,tribulation_corpse,elite_gate_2,side_compress,第二精英侧向压缩,dj_late_01_w09_pre_elite2,2.1,16,1,elite_dj_late_01_02,,elite_2,WT-LR-02|WT-LR-07|WT-LR-08,第10波精英节点，清场后继续局内升级与三选一。
